NROGAR,DESC TIPGAR,MONEDA,M GARANTIA MO,M GARANTIA MN,SEGMENTO,may_1MM
406,FONDO MUTUO,PEN,754150,754150,Banca Minorista,0
407,CUENTAS EN GTIA,USD,4500,14931,Banca Minorista,0
408,FONDO MUTUO,USD,11000,36498,Banca Minorista,0
409,DEPOSITO A PLAZO,PEN,100000,100000,Banca Minorista,0
410,FONDO MUTUO,PEN,299980,299980,Banca Minorista,0
411,FONDO MUTUO,USD,21999.99,72995.96682,Banca Minorista,0
412,DEPOSITO A PLAZO,PEN,198560,198560,Banca Minorista,0
413,FONDO MUTUO,PEN,20000,20000,Banca Minorista,0
414,DEPOSITO A PLAZO,PEN,1000000,1000000,Banca Minorista,0
415,DEPOSITO A PLAZO,PEN,523000,523000,Banca Minorista,0
416,DEPOSITO A PLAZO,PEN,794000,794000,Banca Minorista,0
417,FONDO MUTUO,PEN,40000,40000,Banca Minorista,0
418,DEPOSITO A PLAZO,PEN,245000,245000,Banca Minorista,0
419,FONDO MUTUO,USD,43030,142773.54,Banca Minorista,0
420,DEPOSITO A PLAZO,PEN,65000,65000,Banca Minorista,0
421,DEPOSITO A PLAZO,PEN,30010,30010,Banca Minorista,0
422,DEPOSITO A PLAZO,PEN,818100,818100,Banca Minorista,0
423,CUENTAS EN GTIA,USD,6499,21563.682,Banca Minorista,0
424,FONDO MUTUO,PEN,10000,10000,Banca Minorista,0
425,DEPOSITO A PLAZO,USD,500000,1659000,Banca Minorista,1
426,DEPOSITO A PLAZO,PEN,524800,524800,Banca Minorista,0
427,CUENTAS EN GTIA,PEN,263754,263754,Banca Minorista,0
428,FONDO MUTUO,PEN,2160,2160,Banca Minorista,0
429,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
430,CUENTAS EN GTIA,PEN,3600,3600,Banca Minorista,0
431,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
432,DEPOSITO A PLAZO,PEN,10000,10000,Banca Minorista,0
433,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
434,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
435,DEPOSITO A PLAZO,PEN,16500,16500,Banca Minorista,0
436,DEPOSITO A PLAZO,PEN,13000,13000,Banca Minorista,0
437,DEPOSITO A PLAZO,PEN,5600,5600,Banca Minorista,0
438,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
439,DEPOSITO A PLAZO,PEN,13278,13278,Banca Minorista,0
440,DEPOSITO A PLAZO,PEN,17000,17000,Banca Minorista,0
441,DEPOSITO A PLAZO,PEN,2800,2800,Banca Minorista,0
442,CUENTAS EN GTIA,PEN,960,960,Banca Minorista,0
443,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
444,DEPOSITO A PLAZO,PEN,12712.25,12712.25,Banca Minorista,0
445,DEPOSITO A PLAZO,PEN,20000,20000,Banca Minorista,0
446,CUENTAS EN GTIA,PEN,4800,4800,Banca Minorista,0
447,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
448,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
449,FONDO MUTUO,PEN,1740,1740,Banca Minorista,0
450,FONDO MUTUO,PEN,2160,2160,Banca Minorista,0
451,DEPOSITO A PLAZO,USD,22383.63,74268.88434,Banca Minorista,0
452,CUENTAS EN GTIA,PEN,960,960,Banca Minorista,0
453,DEPOSITO A PLAZO,PEN,10199.14,10199.14,Banca Minorista,0
454,DEPOSITO A PLAZO,PEN,102150,102150,Banca Minorista,0
455,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
456,DEPOSITO A PLAZO,PEN,3500,3500,Banca Minorista,0
457,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
458,CUENTAS EN GTIA,PEN,1800,1800,Banca Minorista,0
459,FONDO MUTUO,PEN,960,960,Banca Minorista,0
460,DEPOSITO A PLAZO,PEN,35000,35000,Banca Minorista,0
461,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
462,DEPOSITO A PLAZO,PEN,18000,18000,Banca Minorista,0
463,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
464,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
465,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
466,DEPOSITO A PLAZO,USD,8300,27539.4,Banca Minorista,0
467,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
468,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
469,FONDO MUTUO,PEN,2200,2200,Banca Minorista,0
470,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
471,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
472,DEPOSITO A PLAZO,PEN,15000,15000,Banca Minorista,0
473,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
474,FONDO MUTUO,PEN,840,840,Banca Minorista,0
475,DEPOSITO A PLAZO,PEN,2400,2400,Banca Minorista,0
476,FONDO MUTUO,USD,2260,7498.68,Banca Minorista,0
477,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
478,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
479,FONDO MUTUO,PEN,3600,3600,Banca Minorista,0
480,DEPOSITO A PLAZO,USD,5399,17913.882,Banca Minorista,0
481,DEPOSITO A PLAZO,PEN,2000,2000,Banca Minorista,0
482,FONDO MUTUO,USD,316,1048.488,Banca Minorista,0
483,CUENTAS EN GTIA,PEN,1500,1500,Banca Minorista,0
484,FONDO MUTUO,PEN,2160,2160,Banca Minorista,0
485,DEPOSITO A PLAZO,PEN,2000,2000,Banca Minorista,0
486,FONDO MUTUO,PEN,1790,1790,Banca Minorista,0
487,FONDO MUTUO,USD,3000,9954,Banca Minorista,0
488,FONDO MUTUO,USD,18800,62378.4,Banca Minorista,0
489,FONDO MUTUO,PEN,1500,1500,Banca Minorista,0
490,DEPOSITO A PLAZO,PEN,91802.35,91802.35,Banca Minorista,0
491,FONDO MUTUO,PEN,12000,12000,Banca Minorista,0
492,DEPOSITO A PLAZO,PEN,5000,5000,Banca Minorista,0
493,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
494,FONDO MUTUO,PEN,15000,15000,Banca Minorista,0
495,DEPOSITO A PLAZO,PEN,12000,12000,Banca Minorista,0
496,CUENTAS EN GTIA,USD,12000,39816,Banca Minorista,0
497,DEPOSITO A PLAZO,PEN,100000,100000,Banca Minorista,0
498,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
499,DEPOSITO A PLAZO,PEN,4270,4270,Banca Minorista,0
500,FONDO MUTUO,PEN,2800,2800,Banca Minorista,0
501,FONDO MUTUO,PEN,15000,15000,Banca Minorista,0
502,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
503,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
504,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
505,FONDO MUTUO,PEN,4860,4860,Banca Minorista,0
506,FONDO MUTUO,PEN,15000,15000,Banca Minorista,0
507,FONDO MUTUO,PEN,15000,15000,Banca Minorista,0
508,DEPOSITO A PLAZO,PEN,200000,200000,Banca Minorista,0
509,FONDO MUTUO,PEN,6499,6499,Banca Minorista,0
510,FONDO MUTUO,PEN,15000,15000,Banca Minorista,0
511,DEPOSITO A PLAZO,USD,30000,99540,Banca Minorista,0
512,FONDO MUTUO,PEN,1400,1400,Banca Minorista,0
513,FONDO MUTUO,USD,4440,14731.92,Banca Minorista,0
514,SUPER DEPOSITO,USD,5045.64,16741.43352,Banca Minorista,0
515,FONDO MUTUO,PEN,60000,60000,Banca Minorista,0
516,DEPOSITO A PLAZO,PEN,17020,17020,Banca Minorista,0
517,SUPER DEPOSITO,PEN,27356.29,27356.29,Banca Minorista,0
518,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
519,CUENTAS EN GTIA,PEN,4800,4800,Banca Minorista,0
520,CUENTAS EN GTIA,PEN,13098,13098,Banca Minorista,0
521,SUPER DEPOSITO,PEN,14401.97,14401.97,Banca Minorista,0
522,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
523,SUPER DEPOSITO,PEN,26000,26000,Banca Minorista,0
524,CUENTAS EN GTIA,PEN,13098,13098,Banca Minorista,0
525,CUENTAS EN GTIA,PEN,2040,2040,Banca Minorista,0
526,SUPER DEPOSITO,PEN,1800,1800,Banca Minorista,0
527,CUENTAS EN GTIA,PEN,9940,9940,Banca Minorista,0
528,FONDO MUTUO,PEN,2200,2200,Banca Minorista,0
529,CUENTAS EN GTIA,PEN,626800,626800,Banca Minorista,0
530,CUENTAS EN GTIA,PEN,7080,7080,Banca Minorista,0
531,FONDO MUTUO,PEN,15000,15000,Banca Minorista,0
532,FONDO MUTUO,PEN,990,990,Banca Minorista,0
533,FONDO MUTUO,PEN,16000,16000,Banca Minorista,0
534,CUENTAS EN GTIA,USD,4360,14466.48,Banca Minorista,0
535,FONDO MUTUO,PEN,50000,50000,Banca Minorista,0
536,FONDO MUTUO,USD,1430,4744.74,Banca Minorista,0
537,DEPOSITO A PLAZO,PEN,32000,32000,Banca Minorista,0
538,CUENTAS EN GTIA,PEN,10000,10000,Banca Minorista,0
539,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
540,FONDO MUTUO,PEN,8800,8800,Banca Minorista,0
541,SUPER DEPOSITO,PEN,3000,3000,Banca Minorista,0
542,DEPOSITO A PLAZO,PEN,619570,619570,Banca Minorista,0
543,FONDO MUTUO,USD,10000,33180,Banca Minorista,0
544,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
545,CUENTAS EN GTIA,PEN,29100,29100,Banca Minorista,0
546,FONDO MUTUO,PEN,15000,15000,Banca Minorista,0
547,CUENTAS EN GTIA,PEN,280363,280363,Banca Minorista,0
548,CUENTAS EN GTIA,PEN,13200,13200,Banca Minorista,0
549,FONDO MUTUO,PEN,770,770,Banca Minorista,0
550,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
551,CUENTAS EN GTIA,PEN,2000,2000,Banca Minorista,0
552,CUENTAS EN GTIA,PEN,16000,16000,Banca Minorista,0
553,FONDO MUTUO,PEN,7200,7200,Banca Minorista,0
554,CUENTAS EN GTIA,PEN,3600,3600,Banca Minorista,0
555,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
556,FONDO MUTUO,PEN,2000,2000,Banca Minorista,0
557,CUENTAS EN GTIA,PEN,13098,13098,Banca Minorista,0
558,CUENTAS EN GTIA,PEN,5000,5000,Banca Minorista,0
559,CUENTAS EN GTIA,PEN,2000,2000,Banca Minorista,0
560,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
561,CUENTAS EN GTIA,PEN,8864.68,8864.68,Banca Minorista,0
562,CUENTAS EN GTIA,PEN,6500,6500,Banca Minorista,0
563,CUENTAS EN GTIA,PEN,23635.65,23635.65,Banca Minorista,0
564,FONDO MUTUO,PEN,12000,12000,Banca Minorista,0
565,CUENTAS EN GTIA,PEN,1813030,1813030,Banca Minorista,1
566,FONDO MUTUO,PEN,52800,52800,Banca Minorista,0
567,CUENTAS EN GTIA,USD,1490,4943.82,Banca Minorista,0
568,DEPOSITO A PLAZO,PEN,4992,4992,Banca Minorista,0
569,DEPOSITO A PLAZO,PEN,10000,10000,Banca Minorista,0
570,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
571,CUENTAS EN GTIA,USD,1294,4293.492,Banca Minorista,0
572,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
573,CUENTAS EN GTIA,PEN,8400,8400,Banca Minorista,0
574,CUENTAS EN GTIA,PEN,519973.95,519973.95,Banca Minorista,0
575,DEPOSITO A PLAZO,PEN,100005.25,100005.25,Banca Minorista,0
576,DEPOSITO A PLAZO,PEN,11660,11660,Banca Minorista,0
577,CUENTAS EN GTIA,USD,1000,3318,Banca Minorista,0
578,CUENTAS EN GTIA,PEN,10000,10000,Banca Minorista,0
579,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
580,CUENTAS EN GTIA,PEN,214145.29,214145.29,Banca Minorista,0
581,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
582,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
583,FONDO MUTUO,PEN,840,840,Banca Minorista,0
584,CUENTAS EN GTIA,PEN,69612.61,69612.61,Banca Minorista,0
585,FONDO MUTUO,PEN,800,800,Banca Minorista,0
586,FONDO MUTUO,PEN,11000,11000,Banca Minorista,0
587,CUENTAS EN GTIA,PEN,50000,50000,Banca Minorista,0
588,FONDO MUTUO,PEN,11000,11000,Banca Minorista,0
589,CUENTAS EN GTIA,PEN,25000,25000,Banca Minorista,0
590,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
591,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
592,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
593,DEPOSITO A PLAZO,PEN,5000,5000,Banca Minorista,0
594,CUENTAS EN GTIA,PEN,323741,323741,Banca Minorista,0
595,FONDO MUTUO,USD,5879,19506.522,Banca Minorista,0
596,FONDO MUTUO,PEN,3300,3300,Banca Minorista,0
597,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
598,CUENTAS EN GTIA,PEN,50000,50000,Banca Minorista,0
599,CUENTAS EN GTIA,PEN,15000,15000,Banca Minorista,0
600,DEPOSITO A PLAZO,PEN,24160.12,24160.12,Banca Minorista,0
601,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
602,FONDO MUTUO,USD,1964,6516.552,Banca Minorista,0
603,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
604,FONDO MUTUO,PEN,40000,40000,Banca Minorista,0
605,FONDO MUTUO,PEN,70000,70000,Banca Minorista,0
606,CUENTAS EN GTIA,PEN,50400,50400,Banca Minorista,0
607,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
608,FONDO MUTUO,PEN,50000,50000,Banca Minorista,0
609,FONDO MUTUO,PEN,3600,3600,Banca Minorista,0
610,FONDO MUTUO,PEN,2200,2200,Banca Minorista,0
611,CUENTAS EN GTIA,PEN,3000,3000,Banca Minorista,0
612,FONDO MUTUO,PEN,990,990,Banca Minorista,0
613,FONDO MUTUO,PEN,240000,240000,Banca Minorista,0
614,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
615,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
616,FONDO MUTUO,PEN,16800,16800,Banca Minorista,0
617,FONDO MUTUO,PEN,4200,4200,Banca Minorista,0
618,FONDO MUTUO,PEN,1500,1500,Banca Minorista,0
619,FONDO MUTUO,PEN,2000,2000,Banca Minorista,0
620,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
621,FONDO MUTUO,PEN,839.99,839.99,Banca Minorista,0
622,FONDO MUTUO,PEN,313337,313337,Banca Minorista,0
623,FONDO MUTUO,USD,10000,33180,Banca Minorista,0
624,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
625,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
626,CUENTAS EN GTIA,PEN,5000,5000,Banca Minorista,0
627,DEPOSITO A PLAZO,PEN,18000,18000,Banca Minorista,0
628,DEPOSITO A PLAZO,PEN,3600,3600,Banca Minorista,0
629,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
630,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
631,FONDO MUTUO,PEN,700,700,Banca Minorista,0
632,DEPOSITO A PLAZO,PEN,30000,30000,Banca Minorista,0
633,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
634,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
635,FONDO MUTUO,USD,800,2654.4,Banca Minorista,0
636,DEPOSITO A PLAZO,PEN,2000,2000,Banca Minorista,0
637,DEPOSITO A PLAZO,PEN,58460,58460,Banca Minorista,0
638,DEPOSITO A PLAZO,USD,10000,33180,Banca Minorista,0
639,CUENTAS EN GTIA,PEN,1500,1500,Banca Minorista,0
640,DEPOSITO A PLAZO,PEN,2500,2500,Banca Minorista,0
641,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
642,FONDO MUTUO,USD,53413,177224.334,Banca Minorista,0
643,CUENTAS EN GTIA,PEN,60000,60000,Banca Minorista,0
644,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
645,CUENTAS EN GTIA,PEN,9000,9000,Banca Minorista,0
646,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
647,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
648,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
649,DEPOSITO A PLAZO,PEN,309468,309468,Banca Minorista,0
650,FONDO MUTUO,PEN,5300,5300,Banca Minorista,0
651,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
652,FONDO MUTUO,PEN,3000,3000,Banca Minorista,0
653,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
654,DEPOSITO A PLAZO,PEN,12000,12000,Banca Minorista,0
655,CUENTAS EN GTIA,PEN,10200,10200,Banca Minorista,0
656,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
657,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
658,DEPOSITO A PLAZO,PEN,499975,499975,Banca Minorista,0
659,DEPOSITO A PLAZO,PEN,12000,12000,Banca Minorista,0
660,DEPOSITO A PLAZO,PEN,10000,10000,Banca Minorista,0
661,DEPOSITO A PLAZO,PEN,100000,100000,Banca Minorista,0
662,CUENTAS EN GTIA,PEN,6000,6000,Banca Minorista,0
663,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
664,FONDO MUTUO,PEN,25900,25900,Banca Minorista,0
665,FONDO MUTUO,PEN,1500,1500,Banca Minorista,0
666,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
667,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
668,FONDO MUTUO,PEN,100000,100000,Banca Minorista,0
669,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
670,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
671,CUENTAS EN GTIA,PEN,12000,12000,Banca Minorista,0
672,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
673,CUENTAS EN GTIA,USD,900,2986.2,Banca Minorista,0
674,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
675,FONDO MUTUO,PEN,88500,88500,Banca Minorista,0
676,SUPER DEPOSITO,PEN,54000,54000,Banca Minorista,0
677,SUPER DEPOSITO,PEN,44000,44000,Banca Minorista,0
678,FONDO MUTUO,PEN,10231,10231,Banca Minorista,0
679,FONDO MUTUO,PEN,1650,1650,Banca Minorista,0
680,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
681,CUENTAS EN GTIA,PEN,700,700,Banca Minorista,0
682,CUENTAS EN GTIA,PEN,53862,53862,Banca Minorista,0
683,DEPOSITO A PLAZO,PEN,1100,1100,Banca Minorista,0
684,FONDO MUTUO,PEN,1800,1800,Banca Minorista,0
685,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
686,FONDO MUTUO,PEN,34900,34900,Banca Minorista,0
687,DEPOSITO A PLAZO,PEN,193000,193000,Banca Minorista,0
688,CUENTAS EN GTIA,PEN,5400,5400,Banca Minorista,0
689,DEPOSITO A PLAZO,PEN,2751,2751,Banca Minorista,0
690,FONDO MUTUO,PEN,7200,7200,Banca Minorista,0
691,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
692,FONDO MUTUO,PEN,72000,72000,Banca Minorista,0
693,FONDO MUTUO,PEN,1100,1100,Banca Minorista,0
694,FONDO MUTUO,PEN,15942,15942,Banca Minorista,0
695,FONDO MUTUO,USD,29000,96222,Banca Minorista,0
696,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
697,CUENTAS EN GTIA,PEN,43316,43316,Banca Minorista,0
698,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
699,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
700,FONDO MUTUO,PEN,70000,70000,Banca Minorista,0
701,CUENTAS EN GTIA,PEN,311469,311469,Banca Minorista,0
702,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
703,CUENTAS EN GTIA,PEN,86631,86631,Banca Minorista,0
704,FONDO MUTUO,USD,20602,68357.436,Banca Minorista,0
705,CUENTAS EN GTIA,PEN,2000,2000,Banca Minorista,0
706,CUENTAS EN GTIA,PEN,9240,9240,Banca Minorista,0
707,FONDO MUTUO,PEN,13440,13440,Banca Minorista,0
708,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
709,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
710,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
711,FONDO MUTUO,PEN,50371,50371,Banca Minorista,0
712,CUENTAS EN GTIA,PEN,14000,14000,Banca Minorista,0
713,CUENTAS EN GTIA,PEN,107723,107723,Banca Minorista,0
714,DEPOSITO A PLAZO,PEN,7583,7583,Banca Minorista,0
715,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
716,CUENTAS EN GTIA,PEN,5500,5500,Banca Minorista,0
717,DEPOSITO A PLAZO,PEN,85340,85340,Banca Minorista,0
718,DEPOSITO A PLAZO,PEN,150000,150000,Banca Minorista,0
719,CUENTAS EN GTIA,PEN,800,800,Banca Minorista,0
720,CUENTAS EN GTIA,PEN,13200,13200,Banca Minorista,0
721,FONDO MUTUO,PEN,800,800,Banca Minorista,0
722,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
723,FONDO MUTUO,PEN,3600,3600,Banca Minorista,0
724,DEPOSITO A PLAZO,PEN,445100,445100,Banca Minorista,0
725,CUENTAS EN GTIA,PEN,789,789,Banca Minorista,0
726,CUENTAS EN GTIA,PEN,3410,3410,Banca Minorista,0
727,CUENTAS EN GTIA,PEN,880,880,Banca Minorista,0
728,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
729,FONDO MUTUO,PEN,10000,10000,Banca Minorista,0
730,CUENTAS EN GTIA,PEN,800,800,Banca Minorista,0
731,CUENTAS EN GTIA,PEN,188650,188650,Banca Minorista,0
732,CUENTAS EN GTIA,PEN,1500,1500,Banca Minorista,0
733,FONDO MUTUO,PEN,1920,1920,Banca Minorista,0
734,CUENTAS EN GTIA,PEN,3600,3600,Banca Minorista,0
735,DEPOSITO A PLAZO,PEN,30000,30000,Banca Minorista,0
736,CUENTAS EN GTIA,USD,11000,36498,Banca Minorista,0
737,CUENTAS EN GTIA,USD,13740,45589.32,Banca Minorista,0
738,FONDO MUTUO,USD,25050,83115.9,Banca Minorista,0
739,FONDO MUTUO,PEN,200000,200000,Banca Minorista,0
740,DEPOSITO A PLAZO,USD,4200,13935.6,Banca Minorista,0
741,CUENTAS EN GTIA,USD,350,1161.3,Banca Minorista,0
742,FONDO MUTUO,USD,34053,112987.854,Banca Minorista,0
743,CUENTAS EN GTIA,USD,5960,19775.28,Banca Minorista,0
744,CUENTAS EN GTIA,USD,6667,22121.106,Banca Minorista,0
745,FONDO MUTUO,PEN,13200,13200,Banca Minorista,0
746,CUENTAS EN GTIA,USD,9000,29862,Banca Minorista,0
747,FONDO MUTUO,USD,1549,5139.582,Banca Minorista,0
748,DEPOSITO A PLAZO,USD,40000,132720,Banca Minorista,0
749,DEPOSITO A PLAZO,USD,1320000,4379760,Banca Minorista,1
750,FONDO MUTUO,USD,89500,296961,Banca Minorista,0
751,FONDO MUTUO,USD,32000,106176,Banca Minorista,0
752,DEPOSITO A PLAZO,USD,327200.93,1085652.68574,Banca Minorista,1
753,FONDO MUTUO,USD,210000,696780,Banca Minorista,0
754,FONDO MUTUO,USD,152000,504336,Banca Minorista,0
755,FONDO MUTUO,PEN,110000,110000,Banca Minorista,0
756,CUENTAS EN GTIA,PEN,39000,39000,Banca Minorista,0
757,FONDO MUTUO,PEN,164879.81,164879.81,Banca Minorista,0
758,CUENTAS EN GTIA,USD,19000,63042,Banca Minorista,0
759,CUENTAS EN GTIA,USD,7200,23889.6,Banca Minorista,0
760,DEPOSITO A PLAZO,USD,20000,66360,Banca Minorista,0
761,FONDO MUTUO,PEN,12500,12500,Banca Minorista,0
762,SUPER DEPOSITO,USD,3502.8,11622.2904,Banca Minorista,0
763,CUENTAS EN GTIA,USD,4300,14267.4,Banca Minorista,0
764,DEPOSITO A PLAZO,PEN,48000,48000,Banca Minorista,0
765,FONDO MUTUO,USD,4600,15262.8,Banca Minorista,0
766,SUPER DEPOSITO,USD,13000,43134,Banca Minorista,0
767,CUENTAS EN GTIA,USD,9375,31106.25,Banca Minorista,0
768,DEPOSITO A PLAZO,USD,100000,331800,Banca Minorista,0
769,FONDO MUTUO,USD,48000,159264,Banca Minorista,0
770,DEPOSITO A PLAZO,USD,122812.31,407491.24458,Banca Minorista,0
771,FONDO MUTUO,USD,63806,211708.308,Banca Minorista,0
772,CUENTAS EN GTIA,USD,10000,33180,Banca Minorista,0
773,FONDO MUTUO,USD,9999,33176.682,Banca Minorista,0
774,DEPOSITO A PLAZO,PEN,300000,300000,Banca Minorista,0
775,DEPOSITO A PLAZO,PEN,10000,10000,Banca Minorista,0
776,SUPER DEPOSITO,USD,6506.5,21588.567,Banca Minorista,0
777,CUENTAS EN GTIA,USD,31250,103687.5,Banca Minorista,0
778,FONDO MUTUO,PEN,110000,110000,Banca Minorista,0
779,CUENTAS EN GTIA,USD,12750,42304.5,Banca Minorista,0
780,FONDO MUTUO,USD,12000,39816,Banca Minorista,0
781,DEPOSITO A PLAZO,PEN,30000,30000,Banca Minorista,0
782,FONDO MUTUO,USD,23555.7,78157.8126,Banca Minorista,0
783,FONDO MUTUO,PEN,38350,38350,Banca Minorista,0
784,CUENTAS EN GTIA,USD,4500,14931,Banca Minorista,0
785,DEPOSITO A PLAZO,PEN,3250000,3250000,Banca Minorista,1
786,FONDO MUTUO,PEN,8400,8400,Banca Minorista,0
787,DEPOSITO A PLAZO,PEN,670000,670000,Banca Minorista,0
788,CUENTAS EN GTIA,USD,5300,17585.4,Banca Minorista,0
789,FONDO MUTUO,PEN,30000,30000,Banca Minorista,0
790,CUENTAS EN GTIA,USD,5000,16590,Banca Minorista,0
791,FONDO MUTUO,PEN,24000,24000,Banca Minorista,0
792,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
793,FONDO MUTUO,USD,66103,219329.754,Banca Minorista,0
794,FONDO MUTUO,PEN,500000,500000,Banca Minorista,0
795,DEPOSITO A PLAZO,USD,30912.01,102566.04918,Banca Minorista,0
796,CUENTAS EN GTIA,USD,4460,14798.28,Banca Minorista,0
797,SUPER DEPOSITO,USD,2000,6636,Banca Minorista,0
798,FONDO MUTUO,PEN,400000,400000,Banca Minorista,0
799,FONDO MUTUO,PEN,60000,60000,Banca Minorista,0
800,CUENTAS EN GTIA,USD,4800,15926.4,Banca Minorista,0
801,DEPOSITO A PLAZO,PEN,20000,20000,Banca Minorista,0
802,CUENTAS EN GTIA,USD,13000,43134,Banca Minorista,0
803,DEPOSITO A PLAZO,USD,100000,331800,Banca Minorista,0
804,FONDO MUTUO,PEN,33000,33000,Banca Minorista,0
805,FONDO MUTUO,USD,10100,33511.8,Banca Minorista,0
806,FONDO MUTUO,PEN,40238,40238,Banca Minorista,0
807,FONDO MUTUO,USD,1665,5524.47,Banca Minorista,0
808,CUENTAS EN GTIA,USD,11000,36498,Banca Minorista,0
809,CUENTAS EN GTIA,USD,11200,37161.6,Banca Minorista,0
810,FONDO MUTUO,PEN,247920,247920,Banca Minorista,0
811,CUENTAS EN GTIA,USD,4900,16258.2,Banca Minorista,0
812,DEPOSITO A PLAZO,USD,225500,748209,Banca Minorista,0
813,FONDO MUTUO,USD,38973,129312.414,Banca Minorista,0
